"","...1","Tweet.Id","Datetime","Text","Username","Demand(Y/N)","Process_Code","Coder"
"1652",1305,1267660956991176704,"1591068898","""And to do so, as you just said, he sanctioned the use fo teargas by police officers in riot gear to clear the church yard —I am outraged... https://t.co/gtKuUiULld","sparrowmedia",".","CRITICIZING DONALD TRUMP","AMC"
"1653",1306,1267661191469568000,"1591068954","“The President did not pray when he came to St. Johns nor […] did he acknowledge the agony of our country right now, in particular that of the people of color in our nation who wonder if anyone ever in public power will acknowledge their sacred worth... https://t.co/5q48Yw25dE","sparrowmedia",".","CRITICIZING DONALD TRUMP","AMC"
"1654",1307,1267661629837266944,"1591069059","""...and who are rightfully demanding an end to 400 years of systemic racism and white supremacy in our country... https://t.co/CP0Fh7l4uf","sparrowmedia",".","CRITICIZING DONALD TRUMP","AMC"
"1655",1308,1267661852118482944,"1591069112","“And I just want the world to know that we, and the diocese of Washington —following Jesus and his way of love— we distance ourselves from the incendiary language of this president. We follow someone who lived a life of nonviolence and sacrificial love... https://t.co/x2NSBwxeci","sparrowmedia",".","CRITICIZING DONALD TRUMP","AMC"
"1656",1309,1267664273913847808,"1591069689","Thank you! https://t.co/DH4Trtj6Zc","BALTLegal",".",NA,"AMC"
"1657",1310,1267664852140601344,"1591069827","""We align ourselves with those seeking justice for the death of George Floyd and countless others through the sacred act of peaceful protest ...and I just cant believe what my eyes have seen tonight""

Bishop Mariann Edgar Budde, who oversees St. John's Episcopal Church https://t.co/zOXk4f0iPk","sparrowmedia",".","SUPPORTING BLM PROTESTORS","AMC"
"1658",1311,1267666905575415808,"1591070317","You can listen to DC Bishop Mariann Edgar Budde's full interview here: https://t.co/brVFdrR5jL","sparrowmedia",".","POSTING AN INTERVIEW","AMC"
"1659",1312,1267670348746633216,"1591071137","@notrivia Nah that’s some bullshit","OrganizingBlack",".",NA,"AMC"
"1660",1313,1267697290183086080,"1591077561","Anniversary of Tulsa race massacre revives calls for reparations
https://t.co/AB0jmvh98G","ReparationsComm",".","REPORTING ON CALLS FOR REPARATIONS","AMC"
"1661",1314,1267706482205904896,"1591079752","BET founder calls for $14 trillion of reparations for slavery
https://t.co/2B2lpYDCNE","ReparationsComm",".","REPORTING ON CALLS FOR REPARATIONS","AMC"
"1662",1315,1267819046545711104,"1591106590","The people have spoken: no justice, no peace. 

Hosted by @jduffyrice, join 'The Briefing' LIVE today as panelists @JulianCastro, @leslieherod, and @jeremiah4north, speak to the future of our democracy. https://t.co/JBYxa6qWvO","Justice_Collab",".","ASKING FOR PARTICIPATION","AMC"
"1663",1316,1267837669477945344,"1591111030","Today is the day we assemble the packages to distribute to families in South Atlanta. Would you like to get involved in our mutual aid project? Email Marabcollins@gmail.com

#SouthernPeoplesPower https://t.co/ploVwOGpNu","ProjectSouth",".","ASKING FOR COMMUNITY VOLUNTEERS","AMC"
"1664",1317,1267843234484674560,"1591112357","Grateful to all who are out in the streets to demand justice and work to dismantle white supremacy. Stay safe, good people. Here are some tips from @MxgmAtlanta. We are in this with you for the long haul. https://t.co/SMzNdhaGoy","SisterSong_WOC",".","SUPPORTING BLM PROTESTORS; ENCOURAGING PROTEST SAFETY","AMC"
"1665",1318,1267844977826070528,"1591112772","We don’t need Black squares. We need you to demand #justiceforBre &amp;do the work #InDefenseofBlackLife! Officers who murdered Breonna Taylor in a botched investigation TWO months ago still have their jobs. Dial the @louisvillemayor NOW 844-298-2731 to demand they’re charged &amp;fired! https://t.co/Zcm21qxQg5","SisterSong_WOC",".","ENCOURAGING PEOPLE TO PRESSURE OFFICIALS; DEMANDING POLICE ACCOUNTABILITY","AMC"
"1666",1319,1267848382082625536,"1591113584","We must care for ourselves, so we can be there for our families and stay in the fight for justice and liberation. @BW4WLA has a guide  to help in our personal journey of wellness and transformation.  Check it out: https://t.co/ODiHzUiX8v. https://t.co/0onhphM0Ws","SisterSong_WOC",".","ENCOURAGING SELF CARE AND WELLNESS","AMC"
"1667",1320,1267859537266180096,"1591116244","If you were using our previous yellow flier, please use this one instead!","justcitydetroit",".",NA,"AMC"
"1668",1321,1267864740216188928,"1591117484","The Briefing' is LIVE! 
https://t.co/c4sUl8JYG1 https://t.co/7GvjBmrmOQ","Justice_Collab",".","BROADCASTING A LIVE EVENT","AMC"
"1669",1322,1267865139312840704,"1591117579","Have nonprofit and philanthropy become the “white moderate” that Dr. King warned us about? - https://t.co/aAEyroGpQU","CLLCTIVLY",".","CRITICIZING THE NON PROFIT INDUSTRY","AMC"
"1670",1323,1267868386698149888,"1591118353","Proud to stand with @Mvmnt4BlkLives organizers mobilizing across the country for a  week of action June 1-5 #InDefenseofBlackLife. This is an opportunity to uplift and fight alongside those turning up in the streets and online.#DefundPolice #BlackLivesMatter https://t.co/qwnXSAtR4Q","SisterSong_WOC",".","INVITING PEOPLE TO PROTEST; SUPPORTING BLM PROTESTORS","AMC"
"1671",1324,1267868678533472256,"1591118423","Rep. @leslieherod is LIVE on 'The Briefing' discussing how excessive use of force has impacted the state of Colorado and the latest bills introduced to hold police accountable. #DefundPolice https://t.co/cnEStHyQrA","Justice_Collab",".","OFFERING INFORMATION ON POLICE BRUTALITY","AMC"
"1672",1325,1267889446411780096,"1591123374","Please take a minute to read this article about @bailproject—Detroit’s brilliant bail disruptor Asia Johnson, who has been going into jails and bailing folks out in Michigan for years, including throughout the pandemic.

https://t.co/FDPPOOqB3z","justcitydetroit",".","ASKING FOR PARTICIPATION; HIGHLIGHTING AN ACTIVIST","AMC"
"1673",1326,1267908475448971264,"1591127911","""This moment demands that we respond in unparalleled and unprecedented ways.""  - @williamcordery

Dear Philanthropy: These Are the Fires of Anti-Black Racism https://t.co/dKxvU2jmon via @npquarterly","ProjectSouth",".","DISCUSSING THE NEEDS OF A SUCCESSFUL MOVEMENT; IDENTIFYING ANTI-BLACK RACISM","AMC"
"1674",1327,1267908802189225984,"1591127989","Bay Area efforts to #defundpolicing https://t.co/Gi2vbjte2m","C_Resistance",".","DEMANDING DEFUNDING THE POLICE","AMC"
"1675",1328,1267910870325096448,"1591128482","""Police reformers hope that relationship building, diversity, and dialogue will make policing less violent. 

""It cannot. And we must never invite or encourage police to march with us in protest against their own violence,"" @dereckapurnell. #DefundPolice
https://t.co/tdpicQqk8y","Justice_Collab",".","DENYING THE POSSIBILITY OF POLICE REFORM; ENCOURAGING DISTRUST OF POLICE","AMC"
"1676",1329,1267919623422275584,"1591130569","Lo hemos sentido a través de las fronteras, en nuestras escuelas, en nuestros vecindarios, en nuestros hospitales, y en centros de detención, cárceles y prisiones.","ConMijente",".",NA,"AMC"
"1677",1330,1267919624529604608,"1591130569","Y ante todo, continuaremos participando, haciendo presencia y luchando. Porque #LasVidasNegrasImportan. 

Continuaremos exigiendo #NoMásPlataPaLaPolicía y luchando por la #AboliciónDeLasPrisiones y la #AboliciónDeLaMigra hasta que #LiberenATodxs","ConMijente",".",NA,"AMC"
"1678",1331,1267919625687191552,"1591130570","Estos sistemas de violencia están conectados. Y juntxs continuamos organizando con nuestra gente en solidaridad con las comunidades que trabajan para abolirlos.","ConMijente",".",NA,"AMC"
"1679",1332,1267919626844815360,"1591130570","Porque somos pro-Negrx, pro-indígena, pro-trabajadorx, pro-mujer, pro-lesbiana, gay, bi, trans y queer y pro-migrante. Porque nuestra comunidad es todo esto y más. Todxs tenemos que luchar por el buen vivir. 

#LasVidasNegrasImportan
#GeorgeFloyd 
#BreonnaTaylor 
#AhmaudArbery","ConMijente",".",NA,"AMC"
"1680",1333,1267920228886835200,"1591130714","En Español: https://t.co/2dlRHGOgYT","ConMijente",".",NA,"AMC"
"1681",1334,1267920489931915264,"1591130776","En Inglés/In English: 

https://t.co/tvr9qNskHP","ConMijente",".",NA,"AMC"
"1682",1335,1267920497167269888,"1591130778","""This moment is a watershed for a lot of people...[The work is] more about continuing to make the case for alternative routes to safety than through these structures, which are clearly failing people.”-- Our Communications Manager @CaseyRocheteau 

https://t.co/mMe9fGMglq","justcitydetroit",".","ADVOCATING FOR BETTER SUPPORT SYSTEMS","AMC"
"1683",1336,1267921622402576384,"1591131046","Why aren't more people talking about #JusticeForJamesScurlock? 
A white bar ownder won't face charges after shooting him during a protest last weekend.

READ:  https://t.co/XAKTQBISvm https://t.co/Ot8wci05UF","SisterSong_WOC",".","DEMANDING JUSTICE FOR A FALLEN PROTESTOR","AMC"
"1684",1337,1267925474983899136,"1591131964","The words on this blog post by @patrickc sound great: https://t.co/k3cDcbvo4s

However, tech companies like @stripe profit from white supremacists (processing payments for alt-right websites in the name of ""free speech"").","ConMijente",".","CRITICIZING A RACIST TECH COMPANY","AMC"
"1685",1338,1267925476099518464,"1591131965","Patrick is also close w/the Kochs, who fund the GOP's party’s direction.

So while Stripe is quick to release a statement w/promise of donations, we can’t give them an easy pass. They need to both donate to grassroots groups AND change the policies that enable white supremacists.","ConMijente",".","CRITICIZING A RACIST TECH COMPANY","AMC"
"1686",1339,1267925476988731392,"1591131965","Tech platforms have so much power &amp; are wholly unaccountable to us. This moment calls for more than donations and statements. They need to change how their platforms fundamentally operate so that white supremacist operations are no longer enabled by big tech.","ConMijente",".","CRITICIZING RACIST TECH COMPANIES","AMC"
"1687",1340,1267926101252165632,"1591132114","Police killings are the tips of the ice berg... #AbolishPolicing #PrisonIndustrialComplexAbolition
#DefundPolicing 

https://t.co/lFfLOhIM6p","C_Resistance",".","IDENTIFYING A SYSTEMIC RACISM ISSUE","AMC"
"1688",1341,1267926336741376000,"1591132170","YES! #FreeThemAll https://t.co/Rw7N0JEPSS","C_Resistance",".",NA,"AMC"
"1689",1342,1267930191080243200,"1591133089","Today we're participating in @Mvmnt4BlkLives week of actions in defense of Black lives. (And not a social media blackout.)

Learn how you can demand divestment from the police by all public institutions &amp; an investment in Black communities. 

https://t.co/98J5Slo0xU https://t.co/XRloRuNlQA","ConMijente",".","PARTICIPATING IN A SOCIAL MEDIA EVENT; EDUCATING ON DEFUNDING POLICE","AMC"
"1690",1343,1267930191927455744,"1591133089","There are suggested actions segmented by level of risk given #COVID19. 

There is a role for all of us in this movement. #BlackLivesMatter 

https://t.co/98J5Slo0xU","ConMijente",".","ENCOURAGING EVERYONE TO GET INVOLVED IN BLM","AMC"
"1691",1344,1267930548816826368,"1591133174","Grateful to the HUNDREDS who showed up with members of our team at @byp100 Durham’s #DurhamBeyondPolicing protest last night! #DefundThePolice #BlackLivesMatter https://t.co/WaZJorAkno","SisterSong_WOC",".","THANKING PROTESTORS","AMC"
"1692",1345,1267958087396270080,"1591139740","Those who claim to love us and love Ferguson now is the time to prove it. St. Louis is a different beast. They are charging blk children with terrorism. https://t.co/hKLdwOQatX","handsupunited_",".","ASKING FOR ALLY SUPPORT; CRITICIZING STATE RESPONSE TO PROTEST","AMC"
"1693",1346,1267964824366886912,"1591141346","Happening now! #AbolitionistEducation #LessonsInLiberation #AbolitionistK12Educators 

https://t.co/AgveIOCytN","C_Resistance",".",NA,"AMC"
"1694",1347,1267977067888443392,"1591144265","All our panelists about to share some final thoughts on Number 1 Resources for #AbolitionistTeaching @ed4liberation 

https://t.co/AgveIOCytN","C_Resistance",".","OFFERING INFORMATION ON ABOLITION TEACHING","AMC"
"1695",1348,1267982728089104384,"1591145615","We're mobilizing b/c enough is enough #BlackLivesMatter

""I feel a love. A love that overflows. I feel a power. A power that calls us.""—@iPhilSomething 

(CON SUBTÍTULOS EN ESPAÑOL)

#DefendBlackLife

https://t.co/XzvGcuBwdW","ConMijente",".","SUPPORTING THE MOVEMENT; JUSTIFYING PROTESTS","AMC"
"1696",1349,1267982729695518720,"1591145615","Visit https://t.co/ILZmcu4BcX for demands &amp; how to get plugged into this week of action. 

@Mvmnt4BlkLives has tiered actions at different ""risk"" levels due to #COVID19. 

There is space for all of us in this movement.","ConMijente",".","OFFERING INFORMATION ON HOW PEOPLE CAN GET INVOLVED","AMC"
"1697",1350,1267983988011876352,"1591145915","The people will not be subjected to continued gaslighting.

The police are the violent instigators. Punto. 

#DefundThePolice 

https://t.co/jNh7BVKgGt","ConMijente",".","ANTAGONIZING THE POLICE","AMC"
"1698",1351,1267985918905815040,"1591146375","Actually, while we're at it.....

#AbolishThePolice 
#AbolishPrisons
#AbolishICE
#FreeThemAll","ConMijente",".",NA,"AMC"
"1699",1352,1267987190539116544,"1591146678","It is time for ALL public institutions to cut ties with the police. 

That means our schools, our universities, hospitals.....ALL public institutions. 

Then, reallocate those resources to the community. 

https://t.co/sTZ4KnF3ue","ConMijente",".","ADVOCATING FOR ALIENATING POLICE; ADVOCATING FOR COMMUNITY INVESTMENT","AMC"
"1700",1353,1267997985956401152,"1591149252","Follow this thread https://t.co/OMCtzNiim9","OrganizingBlack",".",NA,"AMC"
"1701",1354,1268003990270287872,"1591150684","Supporting Black communities now and in the future: Q&amp;A https://t.co/3kRZZ437kD via @TechnicallyBMR","CLLCTIVLY",".","ADVERTISING A Q AND A SESSION","AMC"
"1702",1355,1268013286253047808,"1591152900","It looks like White Supremacist Congressman Steve King just got primaried. #IA04 https://t.co/GFxjsU6LEc","sparrowmedia",".","CELEBRATING A RACIST CONGRESSMAN'S LOSS","AMC"
"1703",1356,1.26803e+18,"1591157449","Confirmed. White supremacist Steve King lost his primary. Good riddance. https://t.co/ZP2tRpzo65 https://t.co/XKCaFcHs8e","sparrowmedia",".","CELEBRATING A RACIST CONGRESSMAN'S LOSS","AMC"
"1704",1357,1268035599782510592,"1591158220","This https://t.co/URTV1jil9t","OrganizingBlack",".",NA,"AMC"
"1705",1358,1268044703901122560,"1591160391","Welp looks like we turning up soon cus these results looking real trash","OrganizingBlack",".",NA,"AMC"
"1706",1359,1268149972052172800,"1591185489","Please share! Thank you @VetsAboutFace https://t.co/Zi9hefdXE5","ProjectSouth",".","ASKING FOR PARTICIPATION","AMC"
"1707",1360,1.26816e+18,"1591187740","👇🏾👇🏾👇🏾 https://t.co/U9R7WoCUDy","OrganizingBlack",".",NA,"AMC"
"1708",1361,1268163021483970560,"1591188600","Safety does not exist when Black &amp; Brown young people are forced to interact with a system of policing that views them as a threat - not as students. We join @adv_project and partners to call for #policefreeschools! Learn more - #WeCameToLearn action kit: https://t.co/BbHaswGoPR.","SisterSong_WOC",".","DEMANDING REMOVING POLICE FROM SCHOOLS","AMC"
"1709",1362,1268165728827510784,"1591189245","@ngwagwa @JanelleMonae @byp100 @SisterSong_WOC @OfficialBLMP @4THEGWORLS ❤️ ❤️❤️","OrganizingBlack",".",NA,"AMC"
"1710",1363,1268177329811005440,"1591192011","If we can get 12 people to donate $50, we can make sure our member households get a thermometer, along with other health supplies &amp; food packages each week! Spreading information &amp; education is the best way to prevent the spreading of #COVID19.

Email marabcollins@gmail.com! https://t.co/OSsVvWG1UI","ProjectSouth",".","ASKING FOR DONATION","AMC"
"1711",1364,1268193942824267776,"1591195972","Wtf this is Baltimore democracy at work. https://t.co/JR0X0f8VQh","OrganizingBlack",".","EXPRESSING DOUBT IN BALTIMORE'S DEMOCRACY","AMC"
"1712",1365,1268194516168777728,"1591196109","Throw the whole election away https://t.co/7DIixGoMak","OrganizingBlack",".","EXPRESSING DISSAPOINTMENT AT ELECTION RESULTS","AMC"
